time_ms,ref_speed,actual_speed,pwm_value
28092,50.00,45.71,171.43
28102,50.00,45.71,171.43
28114,50.00,45.71,171.43
28125,50.00,48.57,57.14
28135,50.00,45.71,171.43
28147,50.00,48.57,57.14
28157,50.00,45.71,171.43
28168,50.00,45.71,171.43
28180,50.00,48.57,57.14
28191,50.00,45.71,171.43
28203,50.00,45.71,171.43
28213,50.00,48.57,57.14
28225,50.00,45.71,171.43
28236,50.00,45.71,171.43
28246,50.00,48.57,57.14
28258,50.00,45.71,171.43
28268,50.00,45.71,171.43
28280,50.00,48.57,57.14
28292,50.00,45.71,171.43
28302,50.00,45.71,171.43
28313,50.00,48.57,57.14
28324,50.00,45.71,171.43
28335,50.00,45.71,171.43
28347,50.00,48.57,57.14
28358,50.00,45.71,171.43
28368,50.00,45.71,171.43
28381,50.00,45.71,171.43
28391,50.00,45.71,171.43
28402,50.00,45.71,171.43
28413,50.00,48.57,57.14
28424,50.00,45.71,171.43
28436,50.00,45.71,171.43
28446,50.00,48.57,57.14
28457,50.00,45.71,171.43
28469,50.00,45.71,171.43
28480,50.00,45.71,171.43
28491,50.00,45.71,171.43
28503,50.00,48.57,57.14
28514,50.00,45.71,171.43
28524,50.00,45.71,171.43
28536,50.00,45.71,171.43
28546,50.00,48.57,57.14
28557,50.00,45.71,171.43
28568,50.00,48.57,57.14
28579,50.00,45.71,171.43
28591,50.00,45.71,171.43
